id,person_id,book,content,is_review
432,18616,《河岳英灵集》,维诗词秀调雅，意新理惬，在泉为珠，着壁成绘，一句一字，皆出常境。,true
433,18616,司空图《与李生论诗书》,王右丞、韦苏州澄澹精致，格在其中，岂妨于遒举哉！,true
434,18616,《东坡题跋·书摩诘蓝田烟雨图》,味摩诘之诗，诗中有画；观摩诘之画，画中有诗。,true
435,18616,《后山诗话》,右丞、苏州皆学于陶，王得其自在。,true
436,18616,《臞翁诗评》,王右丞如秋水芙蕖，倚风自笑。,true
437,18616,《岁寒堂诗话》,世以王摩诘律诗配子美，古诗配太白，盖摩诘古诗能道人心中事而不露筋骨，律诗至佳丽而老成。……虽才气不若李、杜之雄杰，而意味工夫，是其匹亚也。摩诘心淡泊，本学佛而善画，出则陪岐、薛诸王及贵主游，归则餍饫辋川山水，故其诗于富贵山林，两得其趣。,true
438,18616,《岁寒堂诗话》,韦苏州诗，韵高而气清。王右丞诗，格老而味长。虽皆五言之宗匠，然互有得失，不无优劣。以标韵观之，右丞远不逮苏州，至于词不迫切，而味甚长，虽苏州亦所不及。,true
439,18616,《蔡百衲诗评》,王摩诘诗，浑厚一段，覆盖古今。但如久隐山林之人，徒成旷淡。,true
440,18616,《唐诗品》,右丞诗发秀自天，感言成韵，词华新朗，意象幽闲。上登清庙，则情近珪璋；幽彻丘林，则理同泉石。言其风骨，固尽扫微波；采其流调，亦高跨来代。于《三百篇》求之，盖《小雅》之流也。而颂声之微，夫亦风气所临，不能洗濯而高视也。,true
441,18616,《震泽长语》,摩诘以淳古澹泊之音，写山林闲适之趣，如辋川诸诗，真一片水墨不着色画。及其铺张国家之盛，如“九天阊阖开宫殿，万国衣冠拜冕旒”、“云里帝城双凤阚，雨中春树万人家”，又何其伟丽也！,true
442,18616,《诗薮》,右丞五言，工丽闲澹，自有二派，殊不相蒙。“建礼高秋夜”、“楚塞二江接”、“风劲角弓鸣”、“扬子谈经处”等篇，绮丽精工，沈、宋合调者也。“寒山转苍翠”、“一从归白社”、“寂寞掩柴扉”、“晚年惟好静”等篇，幽闲古澹，储、孟同声者也。,true
443,18616,《诗薮》,盛唐七言律称王、李。王才甚藻秀，而篇法多重。“绛帻鸡人”，不免服色之讥；“春树万家”，亦多花木之累。“汉主离宫”、“洞门高阁”，和平闲丽，而斤两微劣。“居延城外”甚有古意，与“卢家少妇”同，而音节太促，语句伤直，非沈比也。,true
444,18616,《诗薮》,太白五言绝自是天仙口语，右丞却入禅宗。如“人闲桂花落，夜静深山空。月出惊山鸟，时鸣春涧中。”“木末芙蓉花，山中发红萼。涧户寂无人，纷纷开且落。”读之身世两忘，万念皆寂，不谓声律之中，有此妙诠。,true
445,18616,《唐音癸签》,仲默云：右丞他诗甚长，独古作不逮。读其集，大篇句语俊拔，殊乏完章；小言结构清新，所少风骨。,true
446,18616,《诗镜总论》,摩诘写色清微，已望陶、谢之藩矣，第律诗有馀，古诗不足耳。离象得神，披情著性，后之作者谁能之？世之言诗者，好大好高，好奇好异，此此俗之魔见，非诗道之正传也。体物著情，寄怀感兴，诗之为用，如此已矣。,true
447,18616,《诗源辨体》,王摩诘、孟浩然才力不逮高、岑，而造诣实深，兴趣实远，故其古诗虽不足，律诗体多浑圆，语多活泼，而气象风格自在，多入于圣矣。,true
448,18616,《诗源辨体》,摩诘才力虽不逮高、岑，而五七言律风体不一。五言律有一种整栗雄丽者，有一种一气浑成者，有一种澄谈精致者，有一种闲远自在者。如“天官动将星”、“单车普出塞”、“横吹杂繁笳”、“不识阳关路”等篇，皆整栗雄厚者也。如“风劲角弓鸣”、“绝域阳关道”、“建礼高秋夜”、“怜君不得意”等篇，皆一气浑成者也。如“独坐悲双鬓”、“寂寞掩柴扉”、“松菊荒三径”、“言从石菌阁”、“岩壑转微径”等篇，皆澄淡精致者也。如“清川带长薄”、“寒山积苍翠”、“晚年惟好静”、“主人能爱客”、“重门朝已启”等篇，皆闲远自在者也。至如“楚塞三湘接”既甚雄浑，“新妆可怜色”则又娇嫩。若高、岑才力虽大，终不免一律耳。,true
449,18616,《诗源辨体》,摩诘七言律亦有三种：有一种宏赡雄丽者，有一种华藻秀雅者，有一种淘洗澄净者。如“欲笑周文”、“居延城外”、“绛帻鸡人”等篇，皆宏赡雄丽者也。如“渭水自萦”、“汉主离宫”、“明到衡山”等篇，皆华藻秀雅者也。如“帝子远辞”、“洞门高阁”、“积雨空林”等篇，皆淘洗澄净者也。是亦高、岑之所不及也。,true
450,18616,《诗源辨体》,摩诘五言绝，意趣幽玄，妙在文字之外。摩诘《与裴迪书》略云：“夜登华子冈，辋水沦涟，与月上下；寒山远火，明灭林外；深巷寒犬，吠声如豹；村墟夜春，复与疏钟相间。此时独坐，僮仆静默，每思曩昔携手赋诗，倘能从我游乎？”摩诘胸中滓秽净尽，而境与趣合，故其诗妙至此耳。,true
451,18616,《载酒园诗话又编》,唐无李、杜，摩诘便应首推，昔人谓“如秋水芙蕖，倚风自笑”，殊未尽厥美，庶几“咳唾落九天，隨风生殊玉”耳。三人相较，正犹留侯无收城转饱之功，襟袖带烟霞之气、自非平阳、曲逆可伍。,true
452,18616,《唐音审体》,少陵绝句多不甚着意，太白七言独步，五言其稍次也。味淡声希，言近指远，乍观不觉其奇，按之非复人间笔墨，唯有丞也。昔人谓读之可以启道心、淀尘虑。,true
453,18616,《唐诗观澜集》,右丞五排，秀色外腴，颡气内充，由其天才敏妙，尽得风流，气骨遂为所掩。一变而入郎、秀丽胜而沉厚之气亦减，此风气之一关也。,true
454,18616,《唐诗观澜集》,右丞诗荣光外映，秀色内含，端凝而不露骨，超逸而不使气，神味绵渺，为诗之极则，故当时号为“诗圣”。,true
455,18616,《唐诗别裁》,意太深、气太浑、色太浓，诗家一病，故曰“穆如清风”。右丞诗每从不着力处得之。,true
456,18616,《唐诗别裁》,右丞五言律有二种：一种以清远胜，如“行到水穷处，坐看云起时”是也；一种以雄浑胜，如“天官动将星，汉地柳条青”是也。当分別观之。,true
457,18616,《昭昧詹言》,辋川干诗，亦称一祖。然比之杜公，真如维摩之于如来，确然别为一派。寻其所至，只是以兴象超远，浑然元气，为后人所莫及；高华精警，极声色之宗，而不落人间声色，所以可贵。然愚乃不喜之，以其无血气无性情也。譬如绛阙仙宫，非不尊贵，而于世无益；又如画工，图写逼肖，终非实物，何以用之？称诗而无当于兴、观、群、怨，失《风》、《骚》之旨，远圣人之教，亦何取乎？政如同马相如之文，使世间无此，殊无所但以资于馆阁词人，酝酿句法，以为应制之用，诚为好手耳。,true
458,18616,《昭昧詹言》,辋川叙题细密不漏，又能设色取景，虚实布置，一一如画，如今科举作墨卷相似，诚万选之技也。,true
459,18616,《岘傭说诗》,摩诘五言古，雅淡之中，别饶华气，故其人清贵；盖山泽间仪态，非山泽间性情也。,true
460,18616,《岘傭说诗》,摩诘七古，格整而气敛，虽纵横变化不及李、杜，然使事典雅，属对工稳，极可为后人学步。,true
461,18616,《岘傭说诗》,摩诘七律，有高华一体，有清远一体，皆可效法。,true
462,18616,《三唐诗品》,其源出于应德琏、陶渊明。五言短篇尤劲，《寓言二首》直是脱胎《百一》。“楚国狂夫”诸咏，则《咏贫士》之流；“田舍”诸篇，《闲屈》之亚也。七言矩式初唐，独深排宕；律诗神超，发端亦远。夫其炼虚入秀，琢淡成腴，变六代之深浑，发三唐之明艳，而古芳不落，夕秀方新，司空表圣云：“如将不尽，与古为新”，诚斯人之品目，唐贤之高轨也。,true
463,18616,《唐宋诗举要》,赵铁岩曰：右丞通于禅理，故语无背触，甜澈中边。空外之音也，水中之影也，香之于沉实也，果之于木瓜也，酒之于建康也，使人索之于离即之间，骤欲去之而不可得，盖空诸所有而独契其宗。,true
464,18616,《唐宋诗举要》,姚曰：盛唐人诗固无体不妙，而尤以五言律为最。此体中又当以王、孟为最，以禅家妙悟论诗者正在此耳。吴曰：王、孟诗专以自然兴象为佳，而有真气贯注其间，斯其所以为大家也。,true
465,18616,《唐宋诗举要》,姚曰：右丞七律能备三十二相似，而意兴超远，有虽对荣观燕处超然之意，宜独冠盛唐。,true
466,18616,词学图录,王维（701-761） 字摩诘，太原祁人，后其父迁家于蒲（今永济），遂为河东人。天宝末，为给事中。四十岁隐居蓝田辋川，妻亡，无子，笃信佛，不衣文彩，不茹荤腥。精诗词，善书画，通音律。有《阳关曲》等词。,false
467,18616,黄鹤楼志,王维（701—761） 唐代诗人、画家。字摩诘。先世为太原祁（今山西祁县）人，其父迁居于蒲州（今山西永济西），遂为河东人。玄宗开元九年（721）状元，官至尚书右丞，世称“王右丞”。工诗善画，兼通音乐，因其诗中颇具禅意，多含佛理，后人或以“诗佛”誉之，与“诗仙”李白、“诗圣”杜甫并称。有《王右丞集》。开元二十八年，曾漫游四川、湖北等地，登黄鹤楼时作五古《黄鹤楼送康太守》。被北宋苏轼赞为“诗中有画”、“画中有诗”。,false
468,18616,全唐文,維字摩詰。太原祁人。徙河東。開元九年進士。歷右拾遺。三遷吏部郎中。天寶末為給事中。祿山陷兩都。為賊所得。偽病瘖。拘於普救寺。迫以偽署。賊平。陷賊官三等定罪。維以所為凝碧池詩聞於上。肅宗嘉之。會弟縉請削己官以贖兄罪。乃責授太子中允。乾元元年轉尚書右丞。二年卒。,false
469,17270,中國歷代人名大辭典,"【生卒】：712—770
【介紹】：
唐河南鞏縣人，祖籍襄陽，字子美，自稱杜陵布衣，又稱少陵野老。杜審言孫。初舉進士不第，遂事漫游。后居困長安近十年，以獻《三大禮賦》，待制集賢院。安祿山亂起，甫走鳳翔上謁肅宗，拜左拾遺。從還京師，尋出為華州司功參軍。棄官客秦州、同谷，移家成都，營草堂于浣花溪，世稱浣花草堂。后依節度使嚴武，武表為檢校工部員外郎，故世稱“杜工部”。代宗大歷中，攜家出蜀，客居耒陽，一夕病卒于湘江舟中。甫工詩歌，與李白齊名，并稱李杜。后人又稱其為詩圣，稱其詩為“詩史”。名篇甚多，為世傳誦。有《<a href='https://cnkgraph.com/Book/5819' target='_blank'>杜工部集</a>》。",false
470,17270,唐詩大辭典 修訂本,"【生卒】：712—770
    字子美，排行二，河南鞏縣(今河南鞏義)人。其十三世祖杜預，乃京兆杜陵(今陝西長安縣東北)人，故杜甫自稱“杜陵布衣”，即指其郡望。十世祖杜遜，東晉時南遷襄陽(今湖北襄樊)，故或稱襄陽杜甫，乃指其祖籍。而杜甫一度曾居長安城南少陵附近，故又嘗自稱“少陵野老”，世稱“杜少陵”。其祖父審言，武后時官膳部員外郎，于初唐五言律詩之形成曾起積極作用。杜甫出生于“奉儒守官”之家，其一生正值唐朝由盛而衰之轉變時期，安史之亂乃此轉變之關鍵，杜甫一生經歷與創作，與其時代之興衰密切相聯。青年時代正值玄宗開元全盛時期，經過前后三次、歷時十年之漫游生活。開元二十三年(735)，舉進士，不第。天寶六載(747)，玄宗“詔天下，有一藝，詣轂下”。杜甫應是屆制舉，又落第。十載，獻《三大禮賦》，玄宗奇之，命待制集賢院。十四載十月，始授河西尉，不受，旋改右衛率府兵曹參軍。十一月安史亂發，次年六月，玄宗奔蜀，長安陷落。杜甫亦陷其中。七月，太子李亨即位靈武，改元至德。肅宗至德二載(757)四月，杜甫奔赴行在鳳翔，授左拾遺，故世稱杜拾遺。乾元元年(758)六月，貶華州司功參軍。次年七月棄官，由華州往秦州(今甘肅天水)、同谷(今甘肅成縣)，年底達成都，于西郊建草堂，生活相對安定。代宗寶應元年(762)因避亂又漂泊梓州(今四川三臺)、閬州(今四川閬中)。廣德二年(764)重返成都，劍南節度使嚴武聘杜甫為節度使署中參謀，又薦為檢校工部員外郎。故又稱杜工部。永泰元年(765)夏春之交，離成都，至夔州(今重慶奉節)，在夔州近2年，作詩430多首。大歷三年(768)正月，出峽，抵湖北江陵，又轉公安、岳陽。輾轉漂泊于江湘之間。大歷五年冬，詩人病死于由長沙至岳陽之小舟中。生平詳見元稹撰《杜工部墓系銘》，新、舊《<a href='https://cnkgraph.com/Book/2195' target='_blank'>唐書</a>》本傳。年譜多家，其中以蔡興宗、魯訔、蔡夢弼、單復所編年譜及黃鶴所撰《年譜辨疑》影響較大。近人聞一多《少陵先生年譜會箋》考訂頗詳，可參考。杜甫現存詩歌1440余首。宋人王洙所編《<a href='https://cnkgraph.com/Book/5819' target='_blank'>杜工部集</a>》20卷，為今存之最早版本。其詩歌乃圍繞詩人所處時代環境與自身遭際而創作。其“渾涵汪茫，千匯萬狀”之詩歌內容，反映當時社會面貌全面深刻，故后人譽之為“詩史”。在詩歌藝術方面，杜甫承繼前賢，勤于探索，刻意求工，無體不精，形成其“沉郁頓挫”，“律切精深”之藝術風格。元稹稱杜詩：“上薄風雅，下該沈宋，言奪蘇李，氣吞曹劉，掩顏謝之孤高，雜徐庾之流麗，盡得古今之體勢，而兼人人之所獨專”，“詩人以來未有如子美者。”(《杜工部墓系銘》)故杜甫之于唐詩，具有集前代之大成，開后世之先路之作用，影響至大。對杜詩之整理編纂、系年、分類、評點、注釋、研究，歷代學者用力至勤。迄清以前之專門著述，今存者尚有200種左右。版刻流傳最廣泛者，有錢謙益《杜詩箋注》，仇兆鰲《<a href='https://cnkgraph.com/Book/304' target='_blank'>杜詩詳注</a>》、楊倫《杜詩鏡銓》等。僅辛亥后近人之有關專著，亦達200余種之多。《<a href='https://cnkgraph.com/Book/2484' target='_blank'>全唐詩</a>》編為19卷，《全唐詩外編》及《全唐詩續拾》補詩2首，斷句4。",false
471,17270,唐诗汇评,杜甫（712—770），字子美，自称杜陵布衣、少陵野老。原籍襄阳（今湖北襄樊），自曾祖居巩（今河南巩县）。早年漫游吴越。举进士落第，复游齐赵。天宝三载结识李白，同游梁宋、齐鲁。五载，入长安，应试落第，遂居留长安，进《三大礼赋》，又投诗干谒权贵，十五载，始得授右卫率府胄曹参军。安史叛军陷两京，被俘困长安。至德二载夏，间道奔肃宗行在凤翔，授左拾遗，上疏救房琯。乾元元年，出为华州司功参军。二年弃官经秦州、同谷入蜀，至成都，营草堂寓居。宝应元年蜀乱，流亡梓、阆诸州。广德二年回成都。时严武为剑南西川节度，荐甫为节度参谋、检校工部员外郎。武卒，蜀中乱，离成都经云安至夔州。大历三年正月出峡，经江陕、公安漂泊至湖南，转徙于岳、潭、衡诸州间。五年冬，病卒。在我国古代诗史上，杜甫是“集大成”者，被誉为“诗圣”，其诗被誉为“诗史”，与李白并称“李杜”，对后世影响十分深远。有《杜甫集》六十卷，已佚。大历中，樊晃集其诗编为《小集》六卷，亦佚。北宋王洙重编《<a href='https://cnkgraph.com/Book/5819' target='_blank'>杜工部集</a>》二十卷、补遗一卷行世，为后世各种杜集祖本。《<a href='https://cnkgraph.com/Book/2484' target='_blank'>全唐诗</a>》编诗十九卷。,false
472,17270,元稹《唐故检校工部员外郎杜君墓系铭并序》,唐兴，官学大振，历世之文，能者互出。而又沈、宋之流，研练精切，稳顺声势，谓之为律诗。由是而后，文体之变极焉。然而莫不好古者遗近，务华者去实，效齐梁则不逮于魏晋。工乐府则力屈于五言，律切则骨格不存，闲暇则纤秾莫备。至于子美，盖所谓上薄风骚，下该沈宋，言夺苏李，气吞曹刘，掩颜谢之孤高，杂徐庾之流丽，尽得古今之体势，而兼人人之所独专矣。使仲尼考锻其旨要，尚不知贵，其多乎哉！苟以为能所不能，无可无不可，则诗人以来，未有如子美者。时山东人李白，亦以奇文取称，时人谓之“李杜”。余观其壮浪纵恣，摆去拘束，模写物象，及乐府歌诗，诚亦差肩于子美矣；至若辅陈终始，排比声韵，大或千言，次犹数百，辞气豪迈，而风调清深，属对律切，而脱弃凡近，则李尚不能历其藩翰，况堂奥乎！,true
473,17270,《本事诗》,杜逢禄山之难。流离陇蜀，毕陈于诗，推见至隐，殆无遗事，故当时号为“诗史”。,true
474,17270,《新唐书·杜甫传赞》,唐兴，诗人承陈隋风流，浮靡相矜。至宋之问、沈佺期等，研揣声音，浮切不差，而号律诗，竞相沿袭。逮开元间，稍裁以雅正。然恃华者质反，好丽者壮违；人得一概，皆自名所长。至甫，浑涵汪茫，千汇万状，兼古今而有之。他人不足，甫乃厌徐，残膏剩馥，沾丐后人多矣。故元稹谓“诗人以来，未有如子美者”。甫又善陈时事，律切精深，至千言不少衰、世号“诗史”。昌黎韩愈于文章慎许可，至歌诗独推曰：“李杜文章在，光芒万丈长。”诚可信云。,true
475,17270,孙仅《读杜工部诗集序》,公之诗，支而为六家：孟郊得其气焰，张籍得其简丽，姚合得其清雅，贾岛得其奇僻，杜牧、薛能得其豪键，陆龟蒙得其瞻博，皆出公之奇偏尔，尚轩轩然自号一家，爀世煊俗。后人师拟之不暇，矧合之乎？风骚而下，唐而上，一人而已。是知唐之言诗，公之馀波及尔。,true
476,17270,苏轼《王定国诗集叙》,古今诗人众矣，而杜子美为首，岂非以其流落饥寒，终身不用，而一饭未尝忘君也欤？,true
477,17270,黄庭坚《大雅堂记》,子美诗妙处乃在无意于文。夫无意而意已至，非广之以《国风》《雅》《颂》，深之以《离骚》《九歌》，安能咀嚼其意味，闯然入其门耶？故使后生辈自求之，则得之深矣。,true
478,17270,秦观《韩愈论》,杜子美之于诗，实积众家之长，适其时而已。昔苏武、李陵之诗，长于高妙；曹植、刘公干之诗，长于豪逸；陶潜、阮籍之诗，长于冲淡；谢灵运、鲍照之诗，长于峻洁；徐陵、庾信之诗，长于藻丽，于是杜子美者，穷高妙之格，极豪逸之气，包冲淡之趣，兼峻洁之姿，备藻丽之态，而诸家之作所不及焉。然不集诸家之长，杜氏亦不能独至于斯也，岂非适当其时故耶？……孔子，圣之时者也，孔子之谓“集大成”。呜呼，杜氏，韩氏亦集诗文之大成者与！,true
479,17270,《后山诗话》,诗欲其好，则不能好矣。王介甫以工，苏子瞻以新，黄鲁直以奇，而子美之诗，奇常、工易、新陈莫不好也。,true
480,17270,《潜溪诗眼》,老杜诗，凡一篇皆工拙相半，古人文章类如此。皆拙固无取，使其皆工，则峭急而无古气，如李贺之流是也。然后世学者。当先学其工者，楕神气骨皆在于此。,true
481,17270,《岁寒堂诗话》,王介甫只知巧语之为诗，而不知拙语亦诗也；山谷只知奇语之为诗，而不知常语亦诗也。欧阳公诗专以快意为主，苏端明诗专以刻意为工，李义山诗只知有金玉龙凤，杜牧之诗只知有绮罗脂粉，李长吉诗只知有花草蜂蝶，而不知世间一切皆诗也。惟杜子美则不然：在山林则山林，在廊庙则廊庙，遇巧则巧，遇拙则拙，遇奇则奇，遇俗则俗，或放或收，或新或旧，一切物、一切事、一切意，无非诗者，故曰“吟多意有馀”，又曰“诗尽人间兴”，诚哉是言”！,true
482,17270,《岁寒堂诗话》,子美诗奄有古今。学者能识国风、骚人之旨，然后知子美用意处；识汉魏诗，然后知子美遣词处。,true
483,17270,《遯斋闲览》,或问王荆公云：编四家诗，以杜甫为第一，李白为第四，岂白之才格词致不逮甫也？公曰：白之歌诗，豪放飘逸，人固莫及，然其格止于此而已，不知变也。至于甫，则悲欢穷泰，发敛抑扬，疾徐纵横，无施不可。故其诗有平淡简易者，有绵丽精确者，有严重威武若三军之帅者，有奋迅驰骤若泛驾之马者，有淡泊闲静若山谷隐士者，有风流蕴藉若贵介公子者。盖其诗绪密而思深，观者苟不能臻其阃奥，未易识其妙处，夫岂浅近者所能窥哉！此甫所以光掩前人而后来无继也。,true
484,17270,《苕溪渔隐丛话》,山谷云，老杜作诗，退之作文，无一字无来处，盖后人读书少，故谓韩、杜自作此语耳。,true
485,17270,《沧浪诗话》,少陵诗宪章汉魏，而取材于六朝。至其自得之妙，则前辈所谓集大成者也。,true
486,17270,《沧浪诗话》,李、杜二公，正不当优劣。太白有一二妙处，子美不能道；子美有一二妙处，太白不能作，子美不能为太白之飘逸，太白不能为子美之沉郁。,true
487,17270,《瀛奎律髓》,大抵老杜集，成都时诗胜似关辅时，夔州时诗胜似成都时，而湖南时诗又胜似夔州时，一节高一节，愈老愈剥落也。,true
488,17270,杨维桢《李仲虞诗序》,观杜者不唯见其律，而有见其骚者焉；不唯见其骚，而有见其雅者焉；不唯见其骚与雅也，而有见其史者焉。此杜诗之全也。,true
489,17270,《唐诗品汇》,蜀郡虞集云：杜公之诗，冲远浑厚，上薄风雅，下凌沈、宋、每篇之中有句法章法，截乎不可紊；至于以正为变，以变为正，妙用无方，如行云流水，切无定质，出于精微，夺乎天造，是大难以形器求矣。公之忠愤激切、爱君忧国之心，一系于诗，故常因是而为之说曰：《三百篇》，经也；杜诗，史也。“诗史”之名，指事实耳，不与经对言也；然风雅绝响之后，唯杜公得之，则史而能经也，学工部则无往而不在也。,true
490,17270,《丹铅总录》,杜子美诗诸体皆有绝妙者，独绝句本无所解。,true
491,17270,《艺圃撷馀》,少陵故多变态，其诗有深句，有雄句，有老句，有秀句，有丽句，有险句，有累句。后世别为“大家”，特高于盛唐者，以其有深句，雄句、老句也；而终不失为盛唐者，以其有秀句、丽句也。轻浅子弟往往有薄之者，则以其有险句、拙句、累句也。不知其愈险愈老，正是此老独得处，故不足难之；独拙、累之句，我不能掩瑕。虽然，更千百世无能胜之者何？要曰：无露句耳。,true
492,17270,《诗薮》,盛唐一味秀丽雄浑。杜则精粗、巨细、巧拙、新陈、险易、浅深、浓淡、肥瘦靡不毕具，参其格调，实与盛唐大别，其能会萃前人在此，滥觞后世亦在此。且言理近经，叙事兼史，尤诗家绝睹。,true
493,17270,《诗薮》,太白笔力变化，极于歌行；少陵笔力变化，极于近体。李变化在调与词，杜变化在意与格。然歌行无常矱，易于错综；近体有定规，难于仲缩。调词超逸，骤如骇耳，索之易穷；意格精深，始若无奇，绎之难尽，此其稍不同者也。,true
494,17270,《诗薮》,大概杜有三难：极盛难继，首创难工，遘衰难挽。子建以至太白，诗家能事都尽，杜后起，集其大成，一也；排律近体，前人未备，伐山道源，为百世师，二也；开元既往，大历继兴，砥柱其间，唐以复振，三也。,true
495,17270,《唐诗镜》,杜子美之胜人者有二：思人所不能思，道人所不敢道，以意胜也；数百言不觉其繁，三数语不觉其简，所谓“御众如御寡”、“擒贼必擒王”，以力胜也。五七古诗，雄视一世，奇正雅俗，称题而出，各尽所长，是谓武库。五七律诗，他人每以情景相和而成，本色不足者往往景饶情乏，子美直摅本怀，借景入情，点熔成相，最为老手，然多径意一往，潦倒太甚，色泽未工，大都雄于古者每不屑屑于律故。故用材实难，古人小物必勤，良有以也。,true
496,17270,李维桢《雷起部诗选序》,昔人云诗至子美集大成，不为四言，不用乐府旧题。虽唐调时露，而能得风雅遗意。七言歌行扩汉魏而大之。沉郁瑰琦，巨丽超逸。五言律体裁明密，规模宏远，比耦精严，音节调畅；七言律称是。至于长律，阖辟驰骤，变化错综，未可端倪，冠绝占今矣。,true
497,17270,《唐音癸签》,少陵七律与诸家异者有五：篇制多，一也；一题数首不尽，二也；好作拗体，三也；诗料无所不入，四也；好自标榜，即以诗入诗，五也。此皆诸家所无，其他作法之变，更难尽数。,true
498,17270,《诗源辨体》,或问：子美五七言律较盛唐诸公何如？曰：盛唐诸公唯在兴趣，故体多浑圆，语多活泼；若子美则以意为主，以独造为宗，故体多严整，语多沉着耳。此各自为胜，未可以优劣论也。,true
499,17270,《池北偶谈》,宋明以来，诗人学杜子美者多矣。予谓退之得杜神，子瞻得杜气，鲁直得杜意，献吉得杜体，郑继之得杜骨。它如李义山、陈无己，陆务观、袁海叟辈、又其次也；陈简斋最下。,true
500,17270,《杜诗详注凡例》,自元微之作序铭，盛称其所作，谓“自诗人以来，未有如子美者”。故王介甫选四家诗，独以杜居第一。秦少游则推为孔子大成，郑尚明则推为周公制作，黄鲁直则推为诗中之史，罗景纶则推为诗中之经，杨诚斋则推为诗中之圣，王元美则推为诗中之神，诸家无不崇奉师法。宋惟杨大年不服杜，诋为村夫子，亦其所见者浅。至嘉隆间，突有王慎中、郑继之、郭子章诸人，严驳杜诗，几令身无完肤，真少陵蟊贼也。杨用修则抑扬参半，亦非深知少陵者。,true
501,17270,《絸斋诗谈》,诗有以涩为妙者，少陵诗中有此味，宜进此一解。涩对滑看，如碾玉为山，终不如天然英石之妙，,true
502,17270,《絸斋诗谈》,五言排律，当以少陵为法，有层次，有转接，有渡脉，有闪落收缴，又妙在一气。,true
503,17270,《絸斋诗谈》,古之人，如杜子美之雄浑博大，其在山林与朝廷无以异，其在乐士与兵戈险厄无以异，所不同者山川风土之变，而不改者忠厚直谅之志。志定，则气浩然，则骨挺然，孟子所谓“至大至刚塞乎天地”者，实有其物，向光怪熊熊，自然溢发。少陵独步千古，岂骚人香草，高士清操而已哉！,true
504,17270,《唐诗别裁》,少陵五言长篇，意本连属，而学问博，力量大，转接无痕，莫测端倪，转似不连属者，千古以来，让渠独步。,true
505,17270,《唐诗别裁》,少陵七言古如建章之宫，千门万户；如巨鹿之战，诸候皆从壁上观，膝行而前，不敢仰视；如大海之水，长风鼓浪，扬泥沙而舞怪物，灵蠢毕集。别于盛唐诸家，独称大家。,true
506,17270,《唐诗别裁》,杜诗近体，气局阔大，使事典切，而人所不可及处，尤在错综任意，寓变化于严整之中，斯足以凌轹千古。,true
507,17270,《杜诗镜铨》,五古前人多以质厚清远胜，少陵出而沉郁顿挫，每多大篇，遂为诗道中另辟一门径。无一蹈袭汉魏，正深得其神理。,true
508,17270,《杜诗镜铨》,少陵绝句，直抒胸臆，自是大家气度，然以为正声则未也。宋人不善学之，往往流于粗率。,true
509,17270,《瓯北诗话》,少陵之真本领……仍在少陵诗中“语不惊人死不休”一句。盖其思力沉厚，他人不过说到七八分者，少陵必说到十分，甚至有十二三分者。其笔力之豪劲，又足以副其才思之所至，故深人无浅语。,true
510,17270,《读雪山房唐诗序例》,杜工部五言诗，尽有古今文字之体。前后《出塞》、“三别”、“三吏”，固为诗中绝调，汉魏乐府之遗音矣。他若《上韦左丞》，书体也；《留花门》，论体也；《北征》，赋体也；《送从弟亚》，序体也；《铁堂》、《青阳峡》以下诸诗，记体也；《遭田父泥饮》，颂体也；《义鹘》、《病柏》，说体也；《织成褥段》，箴体也；《八哀》，碑状体也；《送王砯》，纪传体也，可谓牢笼众有，挥斥百家。,true
511,17270,《岘傭说诗》,少陵七律，无才不有，无法不备。义山学之，得其浓厚；东坡学之，得其流转；山谷学之，得其奥峭；遗山学之，得其苍郁；明七子学之，佳者得其高亮雄奇，劣者得其空廓。,true
512,17270,《三唐诗品》,情芳意古，蕴藉宏深，本《小雅》怨诽之音，撰建安疏宕之骨，简蓄不逮古人，沉厉过之。七言骨重气苍，意研律细，诸家评论，以此赅焉。,true
513,17270,《唐宋诗举要》,五言长律，作者颇夥，然不能以颢气驱迈，健笔抟捖，则与四韵无大异，不过衍为长篇而已。杜老五言长律，开阖跌荡，纵横变化，远非他家所及。至……七言长律，最为难工，作者亦少，虽老杜为之，亦不能如五言之神化，他家无论也。,true
514,17270,全唐文,甫字子美。襄陽人。徙河南鞏縣。天寶初應進士不第。十三載獻三大禮賦。帝奇之。使待制集賢院。命宰相試文章。擢河西尉。不拜。改右衞率府冑曹參軍。祿山陷京師。赴河西。謁肅宗於彭原郡。拜右拾遺。上元二年。嚴武鎮成都。奏為節度參謀檢校尚書工部員外郎。永泰二年卒。年五十九。,false
515,14895,中國歷代人名大辭典,"【生卒】：?—754
【介紹】：
唐汴州人。玄宗開元進士。天寶時歷太僕寺丞、司勛員外郎。曾漫游各地，足跡甚廣。工詩。早期詩流于浮艷，后歷邊塞，詩風變為雄渾。所作《黃鶴樓》詩，李白激賞之。有集。",false
