id,author_id,author_name,title,dynasty,author_date_raw,author_place_raw,writing_type,type_detail,rhyme,first_clause_rhyme,rank,preface,note
24595,15628,张籍,早朝寄白舍人严郎中,中唐,821年,CN6101,律诗,QiLv,齐,齐,0,,
24580,15628,张籍,书怀寄元郎中,中唐,820年,CN6101,律诗,QiLv,先,,0,,
24769,15628,张籍,赠道士宜师,中唐,827年,CN6101,律诗,QiLv,先,先,0,,
24581,15628,张籍,书怀寄王秘书,中唐,,,律诗,QiLv,尤,尤,0,,
24748,15628,张籍,题韦郎中新亭,中唐,,,律诗,QiLv,真,真,0,,
24665,15628,张籍,送扬州判官,中唐,,,律诗,QiLv,侵,侵,0,,
24723,15628,张籍,喜王起侍郎放牒,中唐,823年,CN6101,律诗,QiLv,庚,庚,0,,
24753,15628,张籍,赠王司马,中唐,,,律诗,QiLv,支,支,0,,
24579,15628,张籍,书怀,中唐,,,律诗,QiLv,东,,0,,
24756,15628,张籍,赠令狐博士,中唐,818年1月,CN6101,律诗,QiLv,鱼,鱼,0,,
24643,15628,张籍,送从弟删东归,中唐,,,律诗,QiLv,庚,庚,0,,
24755,15628,张籍,赠王秘书,中唐,,,律诗,QiLv,萧,,0,,
24693,15628,张籍,哭丘长史,中唐,,,律诗,QiLv,真,真,0,,
24671,15628,张籍,送枝江刘明府,中唐,,,律诗,QiLv,支,,0,,
24644,15628,张籍,送从弟彻东归,中唐,,,律诗,QiLv,鱼,,0,,
24694,15628,张籍,哭胡十八遇,中唐,821年11月,CN6101,律诗,QiLv,真,,0,,
24765,15628,张籍,赠贾岛,中唐,827年,CN6101,律诗,QiLv,支,支,0,,
24698,15628,张籍,逢王建有赠,中唐,813年,CN6101,律诗,QiLv,支,支,0,,
24721,15628,张籍,移居静安坊答元八郎中,中唐,821年,CN6101,律诗,QiLv,真,,0,,
24663,15628,张籍,送杨少尹赴凤翔,中唐,820年,CN6101,律诗,QiLv,寒,寒,0,,
24686,15628,张籍,送韩侍御归山,中唐,802年,CN620821,律诗,QiLv,删,删,0,,
24737,15628,张籍,新除水曹郎答白舍人见贺,中唐,822年,CN6101,律诗,QiLv,东,东,0,,
24664,15628,张籍,送杨少尹赴满城,中唐,824年,CN6101,律诗,QiLv,庚,庚,0,,
24692,15628,张籍,哭元九少府,中唐,822年,CN6101,律诗,QiLv,支,支,0,,
24675,15628,张籍,送侯判官赴广州从军,中唐,,,律诗,QiLv,元,,0,,
24734,15628,张籍,答白杭州郡楼登望画图见寄,中唐,823年,CN6101,律诗,QiLv,寒,,0,,
24762,15628,张籍,赠赵将军,中唐,,,律诗,QiLv,庚,庚,0,,
24670,15628,张籍,送和蕃公主,中唐,821年7月,CN6101,律诗,QiLv,真,真,0,,
24726,15628,张籍,寒食内宴二首,中唐,823年,CN6101,律诗,QiLv,尤,尤,0,,
24727,15628,张籍,寒食内宴二首,中唐,823年,CN6101,律诗,QiLv,寒,寒,0,,
24729,15628,张籍,朝日敕赐百官樱桃,中唐,822年4月,CN6101,律诗,QiLv,元,,0,,
24582,15628,张籍,太白老人,中唐,,,律诗,QiLv,庚,,0,,
24626,15628,张籍,和裴司空酬满城杨少尹,中唐,825年,CN6101,律诗,QiLv,东,东,0,,
24713,15628,张籍,寄和州刘使君,中唐,825年3月,CN6101,律诗,QiLv,青,,0,,
24766,15628,张籍,赠商州王使君,中唐,822年,CN611,律诗,QiLv,阳,阳,0,,
24706,15628,张籍,寄令狐宾客,中唐,822年8月,CN6101,律诗,QiLv,先,先,0,,
24716,15628,张籍,寄梅处士,中唐,,,律诗,QiLv,微,微,0,,
24679,15628,张籍,送施肩吾东归,中唐,820年,CN6101,律诗,QiLv,删,,0,,
24632,15628,张籍,昆崙儿,中唐,,,律诗,QiLv,尤,尤,0,,
24760,15628,张籍,赠李杭州,中唐,,,律诗,QiLv,萧,萧,0,,
24673,15628,张籍,送郑尚书赴广州,中唐,823年4月,CN6101,律诗,QiLv,青,,0,,
24641,15628,张籍,贺秘书王丞南郊摄将军,中唐,825年1月7日,CN6101,律诗,QiLv,庚,,0,,
24649,15628,张籍,送令狐尚书赴东都留守,中唐,829年3月,CN6101,律诗,QiLv,东,东,0,,
24637,15628,张籍,拜丰陵,中唐,,,律诗,QiLv,庚,庚,0,,
24752,15628,张籍,赠孔尚书,中唐,823年,CN6101,律诗,QiLv,删,删,0,,
24742,15628,张籍,酬杭州白使君兼寄浙东元大夫,中唐,824年,CN6101,律诗,QiLv,支,,0,,
24711,15628,张籍,寄苏州白二十二使君,中唐,,,律诗,QiLv,真,真,0,,
24651,15628,张籍,送白宾客分司东都,中唐,829年4月,CN6101,律诗,QiLv,真,真,0,,
24768,15628,张籍,赠阎少保,中唐,,,律诗,QiLv,阳,阳,0,,
24759,15628,张籍,赠别王侍御赴任陕州司马,中唐,828年,CN6101,律诗,QiLv,齐,,0,,
24587,15628,张籍,田司空入朝,中唐,819年8月,CN6101,律诗,QiLv,东,东,0,,
24852,15628,张籍,送浙西周判官,中唐,,,律诗,QiLv,删,,0,,
24657,15628,张籍,送吴鍊师归王屋,中唐,,,律诗,QiLv,庚,庚,0,,
24668,15628,张籍,送邵州林使君,中唐,,,律诗,QiLv,真,真,0,,
24705,15628,张籍,寄王六侍御,中唐,830年,CN6101,律诗,QiLv,真,,0,,
24690,15628,张籍,送稽亭山寺僧,中唐,796年9？,CN3418,律诗,QiLv,灰,,0,,
24650,15628,张籍,送汀州源使君,中唐,821年,CN6101,律诗,QiLv,寒,,0,,
24710,15628,张籍,寄孙洛阳格,中唐,,,律诗,QiLv,真,,0,,
24640,15628,张籍,胡山人归王屋因有赠,中唐,,,律诗,QiLv,尤,尤,0,,
24715,15628,张籍,寄虔州韩使君,中唐,,,律诗,QiLv,豪,豪,0,,
24645,15628,张籍,送从弟濛赴饶州,中唐,823年,CN6101,律诗,QiLv,豪,,0,,
24634,15628,张籍,罗道士,中唐,,,律诗,QiLv,先,先,0,,
24712,15628,张籍,寄陆浑赵明府,中唐,,,律诗,QiLv,庚,,0,,
24588,15628,张籍,同将作韦二少监赠水部李郎中,中唐,828年,CN6101,律诗,QiLv,阳,阳,0,,
24674,15628,张籍,送金少卿副使归新罗,中唐,812年7月,CN6101,律诗,QiLv,微,微,0,,
24659,15628,张籍,送李司空赴镇襄阳,中唐,826年11月,CN6101,律诗,QiLv,真,真,0,,
24658,15628,张籍,送李仆射愬赴镇凤翔,中唐,818年6月,CN6101,律诗,QiLv,东,东,0,,
24708,15628,张籍,寄白二十二舍人,中唐,821年10月,CN6101,律诗,QiLv,鱼,,0,,
24884,15628,张籍,酬浙东元尚书见寄绫素,中唐,829年,CN6101,律诗,QiLv,10,真,0,,
24763,15628,张籍,赠项斯,中唐,,,律诗,QiLv,微,支,0,,
24487,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,灰,,0,,
24488,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,麻,,0,,
24483,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,庚,,0,,
24485,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,灰,灰,0,,
24489,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,支,,0,,
24484,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,尤,,0,,
24481,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,蒸,,0,,
24491,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,真,真,0,,
24482,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,歌,,0,,
24490,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,寒,,0,,
24486,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,哿,,0,,
24480,15628,张籍,和韦开州盛山十二首,中唐,818年,CN6101,绝句,WuJue,宥,先,0,,
24510,15628,张籍,送远客,中唐,,,绝句,WuJue,灰,,0,,
24534,15628,张籍,寄西峰僧,中唐,,,绝句,WuJue,先,先,0,,
24547,15628,张籍,禅师,中唐,,,绝句,WuJue,阳,,0,,
24542,15628,张籍,惜花,中唐,,,绝句,WuJue,微,,0,,
24563,15628,张籍,题晖师影堂,中唐,816年,CN6101,绝句,WuJue,先,先,0,,
24498,15628,张籍,泾州塞,中唐,802年,CN620821,绝句,WuJue,齐,,0,,
24543,15628,张籍,野田,中唐,,,绝句,WuJue,皓,,0,,
24495,15628,张籍,岸花,中唐,,,绝句,WuJue,萧,,0,,
24802,15628,张籍,成都曲,中唐,,,绝句,QiJue,屋,,0,,
24517,15628,张籍,送蜀客,中唐,,,绝句,QiJue,齐,齐,0,,
24507,15628,张籍,送元结,中唐,,,绝句,QiJue,先,先,0,,
24529,15628,张籍,宿山祠,中唐,,,绝句,QiJue,支,,0,,
24504,15628,张籍,美人宫棋,中唐,,,绝句,QiJue,歌,歌,0,,
24554,15628,张籍,蛮州,中唐,794年,,绝句,QiJue,尤,尤,0,,
24506,15628,张籍,送元宗简,中唐,810年,CN6101,绝句,QiJue,尤,尤,0,,
24539,15628,张籍,寄徐晦,中唐,809年3？,CN6101,绝句,QiJue,冬,冬,0,,
24532,15628,张籍,寄白学士,中唐,809年,CN6101,绝句,QiJue,微,微,0,,
24544,15628,张籍,喜王六同宿,中唐,813年,CN6101,绝句,QiJue,支,支,0,,
24560,15628,张籍,题玉像堂,中唐,,,绝句,QiJue,真,真,0,,
24451,15628,张籍,与贾岛闲游,中唐,826年,CN6101,绝句,QiJue,真,真,0,,
24522,15628,张籍,哭丘长史,中唐,,,绝句,QiJue,支,微,0,,
24523,15628,张籍,哭孟寂,中唐,,,绝句,QiJue,先,,0,,
24541,15628,张籍,患眼,中唐,814年,CN6101,绝句,QiJue,庚,,0,,
24551,15628,张籍,答刘竞,中唐,821年,CN6101,绝句,QiJue,真,,0,,
24569,15628,张籍,赠华严院僧,中唐,,,绝句,QiJue,先,,0,,
24527,15628,张籍,逢故人,中唐,812年,CN6101,绝句,QiJue,虞,,0,,
24516,15628,张籍,送萧远弟,中唐,,,绝句,QiJue,支,支,0,,
24509,15628,张籍,送辛少府任乐安,中唐,,,绝句,QiJue,真,真,0,,
24568,15628,张籍,赠任道人,中唐,,,绝句,QiJue,先,,0,,
24496,15628,张籍,招周居士,中唐,,,绝句,QiJue,歌,歌,0,,
24508,15628,张籍,送许处士,中唐,,,绝句,QiJue,鱼,鱼,0,,
24513,15628,张籍,送律师归婺州,中唐,,,绝句,QiJue,支,支,0,,
24561,15628,张籍,题杨秘书新居,中唐,814年,CN6101,绝句,QiJue,阳,,0,,
24514,15628,张籍,送晊师,中唐,,,绝句,QiJue,鱼,,0,,
24518,15628,张籍,送僧往金州,中唐,,,绝句,QiJue,歌,,0,,
24468,15628,张籍,寻徐道士,中唐,,,绝句,QiJue,阳,,0,,
24549,15628,张籍,答开州韦使君寄车前子,中唐,817年,CN6101,绝句,QiJue,真,,0,,
24454,15628,张籍,忆故州,中唐,,,绝句,QiJue,鱼,虞,0,,
24512,15628,张籍,送客游蜀,中唐,,,绝句,QiJue,尤,尤,0,,
24511,15628,张籍,送陆畅,中唐,811年,CN6101,绝句,QiJue,真,真,0,,
24555,15628,张籍,感春,中唐,792年,CN1305,绝句,QiJue,真,真,0,,
24570,15628,张籍,赠李司议,中唐,794年,,绝句,QiJue,微,,0,,
24472,15628,张籍,别客,中唐,,,绝句,QiJue,尤,尤,0,,
24546,15628,张籍,登楼寄胡家兄弟,中唐,792年,CN1305,绝句,QiJue,删,删,0,,
24550,15628,张籍,答刘明府,中唐,,,绝句,QiJue,鱼,鱼,0,,
24558,15628,张籍,酬藤杖,中唐,,,绝句,QiJue,支,支,0,,
24497,15628,张籍,法雄寺东楼,中唐,,,绝句,QiJue,尤,,0,,
24538,15628,张籍,寄故人,中唐,,,绝句,QiJue,鱼,鱼,0,,
24475,15628,张籍,邻妇哭征夫,中唐,,,绝句,QiJue,支,支,0,,
24492,15628,张籍,和崔驸马闻蝉,中唐,,,绝句,QiJue,先,,0,,
24493,15628,张籍,和裴仆射看樱桃花,中唐,823年,CN6101,绝句,QiJue,歌,,0,,
24479,15628,张籍,和长安郭明府与友人县中会饮,中唐,,,绝句,QiJue,东,东,0,,
24524,15628,张籍,唐昌观看花,中唐,,,绝句,QiJue,支,支,0,,
24450,15628,张籍,九华观看花,中唐,,,绝句,QiJue,东,,0,,
24571,15628,张籍,赠姚合,中唐,828年,CN6101,绝句,QiJue,灰,灰,0,,
24461,15628,张籍,同韦员外开元观寻时道士,中唐,813年,CN6101,绝句,QiJue,阳,阳,0,,
24465,15628,张籍,同韩侍御南溪夜赏,中唐,824年7月,CN6101,绝句,QiJue,庚,庚,0,,
24478,15628,张籍,使行望悟真寺,中唐,822年,CN6101,绝句,QiJue,尤,尤,0,,
24520,15628,张籍,重阳日至峡道,中唐,794年9月,CN4205,绝句,QiJue,麻,,0,,
24567,15628,张籍,赠主客刘郎中,中唐,828年3月,CN6101,绝句,QiJue,真,,0,,
24463,15628,张籍,同严给事闻唐昌观玉蕊近有仙过因成绝句二首,中唐,828年,CN6101,绝句,QiJue,微,微,0,,
24464,15628,张籍,同严给事闻唐昌观玉蕊近有仙过因成绝句二首,中唐,828年,CN6101,绝句,QiJue,麻,麻,0,,
24503,15628,张籍,秋思,中唐,786年,CN4103,绝句,QiJue,冬,东,0,,
24453,15628,张籍,忆远,中唐,,,绝句,QiJue,支,支,0,,
24456,15628,张籍,玉仙馆,中唐,793年,CN360828,绝句,QiJue,齐,齐,0,,
24537,15628,张籍,寄府吏,中唐,,,绝句,QiJue,支,支,0,,
24474,15628,张籍,弟萧远雪夜同宿,中唐,,,绝句,QiJue,支,支,0,,
24499,15628,张籍,宫词,中唐,,,绝句,QiJue,微,微,0,,
24500,15628,张籍,宫词,中唐,,,绝句,QiJue,豪,豪,0,,
24460,15628,张籍,华清宫,中唐,,,绝句,QiJue,东,东,0,,
24540,15628,张籍,崔驸马养鹤,中唐,,,绝句,QiJue,庚,庚,0,,
24477,15628,张籍,闲游,中唐,,,绝句,QiJue,歌,,0,,
24458,15628,张籍,刘兵曹赠酒,中唐,,,绝句,QiJue,先,先,0,,
24515,15628,张籍,送梧州王使君,中唐,822年7月,CN4206,绝句,QiJue,先,,0,,
24501,15628,张籍,春日早朝,中唐,,,绝句,QiJue,灰,灰,0,,
24533,15628,张籍,寄朱阚二山人,中唐,,,绝句,QiJue,真,真,0,,
24536,15628,张籍,寄李渤,中唐,,,绝句,QiJue,冬,东,0,,
24467,15628,张籍,寻仙,中唐,,,绝句,QiJue,麻,佳,0,,
24462,15628,张籍,同白侍郎杏园赠刘郎中,中唐,828年3月,CN6101,绝句,QiJue,真,,0,,
24552,15628,张籍,答鄱阳客药名诗,中唐,,,绝句,QiJue,支,,0,,
24535,15628,张籍,寄宋景,中唐,817年8月,CN6101,绝句,QiJue,真,真,0,,
24531,15628,张籍,寄王侍御,中唐,,,绝句,QiJue,庚,,0,,
24564,15628,张籍,题渭北寺上方,中唐,,,绝句,QiJue,蒸,蒸,0,,
24476,15628,张籍,闲游,中唐,,,绝句,QiJue,删,删,0,,
24521,15628,张籍,倡女词,中唐,,,绝句,QiJue,微,支,0,,
24548,15628,张籍,答元八遗纱帽,中唐,,,绝句,QiJue,阳,,0,,
24565,15628,张籍,题僧院,中唐,,,绝句,QiJue,先,,0,,
24505,15628,张籍,送元八,中唐,809年,CN6101,绝句,QiJue,庚,,0,,
24559,15628,张籍,题方睦上人月台观,中唐,,,绝句,QiJue,先,,0,,
24459,15628,张籍,华山庙,中唐,,,绝句,QiJue,先,,0,,
24526,15628,张籍,病中酬元宗简,中唐,812年,CN6101,绝句,QiJue,真,真,0,,
24466,15628,张籍,寺宿斋,中唐,,,绝句,QiJue,歌,,0,,
24572,15628,张籍,赠施肩吾,中唐,820年,CN6101,绝句,QiJue,真,,0,,
24566,15628,张籍,赠王建,中唐,816年,CN6101,绝句,QiJue,真,,0,,
24528,15628,张籍,逢贾岛,中唐,,,绝句,QiJue,麻,麻,0,,
24452,15628,张籍,山中酬人,中唐,792年,CN1305,绝句,QiJue,庚,庚,0,,
24525,15628,张籍,弱柏院僧影堂,中唐,,,绝句,QiJue,歌,,0,,
24562,15628,张籍,题故僧影堂,中唐,,,绝句,QiJue,麻,麻,0,,
24502,15628,张籍,秋山,中唐,792年,CN1305,绝句,QiJue,冬,东,0,,
24457,15628,张籍,玉真观,中唐,,,绝句,QiJue,麻,麻,0,,
24553,15628,张籍,蛮中,中唐,794年,,绝句,QiJue,真,真,0,,
24573,15628,张籍,赠道士,中唐,796年9？,CN330683,绝句,QiJue,冬,冬,0,,
24519,15628,张籍,重平驿作,中唐,796年4月,CN3714,绝句,QiJue,庚,,0,,
24530,15628,张籍,宿天竺寺寄灵隐寺僧,中唐,796年8？,CN3301,绝句,QiJue,真,真,0,,
24557,15628,张籍,酬朱庆馀,中唐,826年,CN6101,绝句,QiJue,侵,侵,0,,
24545,15628,张籍,寒食,中唐,,,绝句,QiJue,蒸,蒸,0,,
826390,15628,张籍,虎丘寺,中唐,796年,CN3205,绝句,QiJue,元,元,0,,
24556,15628,张籍,楚妃怨,中唐,794年,CN421,绝句,QiJue,梗,,0,,
24494,15628,张籍,咏陀罗山,中唐,792年,CN1305,绝句,QiJue,先,,0,,按：（《记纂渊海》卷二三）。
24778,15628,张籍,雨中寄元宗简,中唐,810年,CN6101,排律,WuPai,萧,,0,,
24775,15628,张籍,和李仆射雨中寄卢严二给事,中唐,825年,CN6101,排律,WuPai,佳,,0,,
24784,15628,张籍,酬李仆射晚春见寄,中唐,822年,CN6101,排律,WuPai,真,真,0,,
24824,15628,张籍,和卢常侍寄华山郑隐者,中唐,,,排律,WuPai,12,,0,,
24773,15628,张籍,和令狐尚书平泉东庄近居李仆射有寄十韵,中唐,829年,CN6101,排律,WuPai,先,先,0,,
24780,15628,张籍,送郑尚书出镇南海,中唐,823年4月,CN6101,排律,WuPai,灰,,0,,
24782,15628,张籍,徐州试反舌无声,中唐,798年9？,CN4102,排律,WuPai,庚,,0,,
24779,15628,张籍,省试行不由径,中唐,799年3？,CN6101,排律,WuPai,庚,青,0,,
24783,15628,张籍,新城甲仗楼,中唐,796年6月,CN321,排律,WuPai,尤,尤,0,,
24785,15628,张籍,赠殷山人,中唐,827年,CN4206,排律,WuPai,先,,0,,
24781,15628,张籍,夏日可畏,中唐,,,排律,WuPai,虞,,0,,
24777,15628,张籍,罔象得玄珠,中唐,,,排律,WuPai,先,,0,,
24774,15628,张籍,和李仆射西园,中唐,825年,CN6101,排律,WuPai,盐,,0,,
24860,15628,张籍,寄远曲,中唐,,,古风,GuFeng,,,0,,
24832,15628,张籍,征妇怨,中唐,788年7月,CN1305,古风,GuFeng,,,0,,
24869,15628,张籍,野老歌,中唐,,,古风,GuFeng,,,0,,
24858,15628,张籍,寄衣曲,中唐,,,古风,GuFeng,,,0,,
24850,15628,张籍,送远曲,中唐,783年,CN3203,古风,GuFeng,,,0,,
24876,15628,张籍,筑城词,中唐,794年,,古风,GuFeng,,,0,,
24834,15628,张籍,牧童词,中唐,,,古风,GuFeng,,,0,,
24820,15628,张籍,沙堤行呈裴相公,中唐,822年6月,CN6101,古风,GuFeng,,,0,,
24818,15628,张籍,求仙行,中唐,,,古风,GuFeng,,,0,,
24797,15628,张籍,古钗叹,中唐,,,古风,GuFeng,,,0,,
24801,15628,张籍,各东西,中唐,,,古风,GuFeng,,,0,,
24799,15628,张籍,节妇吟寄东平李司空师道,中唐,805年,CN6101,古风,GuFeng,,,0,,
24854,15628,张籍,宴客词,中唐,,,古风,GuFeng,,,0,,
24798,15628,张籍,永嘉行,中唐,786年,CN4103,古风,GuFeng,,,0,,
24815,15628,张籍,吴宫怨,中唐,,,古风,GuFeng,,,0,,
24796,15628,张籍,北邙行,中唐,786年,CN4103,古风,GuFeng,,,0,,
24822,15628,张籍,陇头行,中唐,,,古风,GuFeng,,,0,,
24881,15628,张籍,楚妃叹,中唐,793年,CN421,古风,GuFeng,,,0,,
24844,15628,张籍,洛阳行,中唐,786年,CN4103,古风,GuFeng,,,0,,
24851,15628,张籍,送远曲,中唐,781年,CN3205,古风,GuFeng,,,0,,
24879,15628,张籍,塞下曲,中唐,791年,CN1305,古风,GuFeng,,,0,,
24838,15628,张籍,将军行,中唐,791年,CN1305,古风,GuFeng,,,0,,
24889,15628,张籍,羁旅行,中唐,792年,CN6101,古风,GuFeng,,,0,,
24882,15628,张籍,楚宫行,中唐,794年,CN421,古风,GuFeng,,,0,,
24809,15628,张籍,江南行,中唐,,,古风,GuFeng,,,0,,
24835,15628,张籍,促促词,中唐,,,古风,GuFeng,,,0,,
24829,15628,张籍,宛转行,中唐,,,古风,GuFeng,阳,,0,,
24787,15628,张籍,山头鹿,中唐,,,古风,GuFeng,,,0,,
24874,15628,张籍,湘江曲,中唐,793年,,古风,GuFeng,,,0,,
24857,15628,张籍,离宫怨,中唐,793年,CN421,古风,GuFeng,麌,,0,,
24872,15628,张籍,寒塘曲,中唐,,,古风,GuFeng,6,,0,,
24842,15628,张籍,春别曲,中唐,,,古风,GuFeng,先,,0,,
24843,15628,张籍,春堤曲,中唐,,,古风,GuFeng,尤,,0,,
24871,15628,张籍,雀飞多,中唐,,,古风,GuFeng,12,,0,,
24833,15628,张籍,泗水行,中唐,783年,CN3203,古风,GuFeng,,,0,,
24830,15628,张籍,废居行,中唐,786年,CN4103,古风,GuFeng,,,0,,
24861,15628,张籍,寄菖蒲,中唐,,,古风,GuFeng,,,0,,
24808,15628,张籍,江村行,中唐,,,古风,GuFeng,,,0,,
24886,15628,张籍,樵客吟,中唐,,,古风,GuFeng,,,0,,
24873,15628,张籍,湖南曲,中唐,793年,,古风,GuFeng,尤,,0,,
24840,15628,张籍,春水曲,中唐,,,古风,GuFeng,,,0,,
24791,15628,张籍,云童行,中唐,,,古风,GuFeng,,,0,,
24880,15628,张籍,新桃行,中唐,,,古风,GuFeng,,,0,,
24793,15628,张籍,忆远曲,中唐,,,古风,GuFeng,侵,,0,,
24795,15628,张籍,长塘湖,中唐,796年9？,CN320481,古风,GuFeng,,,0,,
24831,15628,张籍,废瑟词,中唐,,,古风,GuFeng,,,0,,
24870,15628,张籍,野居,中唐,803年,CN6101,古风,GuFeng,6,,0,,
24812,15628,张籍,西州,中唐,,,古风,GuFeng,20,,0,,
24806,15628,张籍,杂怨,中唐,,,古风,GuFeng,,,0,,
24864,15628,张籍,惜花,中唐,,,古风,GuFeng,,,0,,
24786,15628,张籍,三原李氏园宴集,中唐,,,古风,GuFeng,12,,0,,
24819,15628,张籍,沈千运旧居,中唐,786年,CN410482,古风,GuFeng,0,,0,,
24887,15628,张籍,赠别孟郊,中唐,796年9月,CN340523,古风,GuFeng,20,,0,,
24823,15628,张籍,卧疾,中唐,,,古风,GuFeng,20,,0,,
24814,15628,张籍,别段生,中唐,798年9？,CN4102,古风,GuFeng,支,,0,,
24853,15628,张籍,哭于鹄,中唐,816年,CN6101,古风,GuFeng,10,,0,,
24836,15628,张籍,南归,中唐,796年,,古风,GuFeng,20,,0,,
24863,15628,张籍,惜花,中唐,,,古风,GuFeng,职,,0,,
24776,15628,张籍,奉和舍人叔直省时思琴,中唐,808年,CN6101,古风,GuFeng,东,,0,,
24856,15628,张籍,离妇,中唐,,,古风,GuFeng,4,,0,,
24817,15628,张籍,怀别,中唐,,,古风,GuFeng,,,0,,
24828,15628,张籍,学仙,中唐,,,古风,GuFeng,阳,,0,,
24826,15628,张籍,夜怀,中唐,810年,CN6101,古风,GuFeng,微,,0,,
24837,15628,张籍,城南,中唐,,,古风,GuFeng,尤,,0,,
24816,15628,张籍,怀友,中唐,,,古风,GuFeng,28,,0,,
24859,15628,张籍,寄别者,中唐,,,古风,GuFeng,,,0,,
24883,15628,张籍,献从兄,中唐,,,古风,GuFeng,10,,0,,
24862,15628,张籍,寄韩愈,中唐,798年6？,CN4102,古风,GuFeng,12,,0,,
24888,15628,张籍,赠姚怤,中唐,827年,CN4206,古风,GuFeng,阳,,0,,
24855,15628,张籍,病中寄白学士拾遗,中唐,810年,CN6101,古风,GuFeng,先,,0,,
24868,15628,张籍,野寺后池寄友,中唐,,,古风,GuFeng,庚,,0,,
24877,15628,张籍,董公诗,中唐,797年,CN4102,古风,GuFeng,,,0,,
24867,15628,张籍,祭退之,中唐,825年3月,CN6101,古风,GuFeng,,,0,,
24639,15628,张籍,春日留别,中唐,,,古风,GuFeng,支,,0,,
24813,15628,张籍,别于鹄,中唐,,,古风,GuFeng,支,,0,,
24788,15628,张籍,山禽,中唐,,,古风,GuFeng,4,,0,,
24878,15628,张籍,赋花,中唐,829年4月,CN6101,词,Ci,麻,,0,白乐天分司东洛，朝贤悉会兴化亭送别，酒酣，各赋一字至七字诗，以题为韵。,
24891,15628,张籍,句,中唐,,,句,Others,10,,0,,
24866,15628,张籍,猛虎行,中唐,,,乐府曲辞,YueFu,,,0,,
24800,15628,张籍,关山月,中唐,,,乐府曲辞,YueFu,,,0,,
24839,15628,张籍,杂曲歌辞 春日行,中唐,,,乐府曲辞,YueFu,,,0,,
24849,15628,张籍,杂曲歌辞 秋夜长,中唐,,,乐府曲辞,YueFu,,,0,,
24792,15628,张籍,杂曲歌辞 少年行,中唐,,,乐府曲辞,YueFu,,,0,,
24794,15628,张籍,杂曲歌辞 车遥遥,中唐,792年,CN6101,乐府曲辞,YueFu,,,0,,
24827,15628,张籍,杂曲歌辞 妾薄命,中唐,,,乐府曲辞,YueFu,,,0,,
24821,15628,张籍,杂曲歌辞 远别离,中唐,,,乐府曲辞,YueFu,陌,,0,,
24875,15628,张籍,短歌行,中唐,792年,CN1305,乐府曲辞,YueFu,,,0,,
24790,15628,张籍,乌栖曲,中唐,,,乐府曲辞,YueFu,,,0,,
24803,15628,张籍,乐府杂曲 鼓吹曲辞 朱鹭,中唐,,,乐府曲辞,YueFu,,,0,,
24746,15628,张籍,横吹曲辞 出塞,中唐,,,乐府曲辞,YueFu,支,,0,,
24848,15628,张籍,相和歌辞  董逃行,中唐,786年,CN4103,乐府曲辞,YueFu,,,0,,
24845,15628,张籍,相和歌辞 白头吟,中唐,,,乐府曲辞,YueFu,,,0,,
24847,15628,张籍,相和歌辞 贾客乐,中唐,,,乐府曲辞,YueFu,,,0,,
24846,15628,张籍,相和歌辞 采莲曲,中唐,,,乐府曲辞,YueFu,,,0,,
24885,15628,张籍,舞曲歌辞 白纻歌,中唐,,,乐府曲辞,YueFu,,,0,,
24731,15628,张籍,琴曲歌辞 别鹤,中唐,792年,CN1305,乐府曲辞,YueFu,齐,,0,,
24789,15628,张籍,乌夜啼引,中唐,,,乐府曲辞,YueFu,,,0,,
24804,15628,张籍,杂曲歌辞 伤歌行,中唐,809年7月,CN6101,乐府曲辞,YueFu,,,0,,
24811,15628,张籍,杂曲歌辞 行路难,中唐,793年,,乐府曲辞,YueFu,职,,0,,
24805,15628,张籍,杂曲歌辞 别离曲,中唐,788年7月,CN1305,乐府曲辞,YueFu,,,0,,
24841,15628,张籍,杂曲歌辞 春江曲,中唐,,,乐府曲辞,YueFu,,,0,,
24469,15628,张籍,杂曲歌辞,中唐,823年,CN6101,乐府曲辞,YueFu,齐,,0,,
24470,15628,张籍,杂曲歌辞,中唐,823年,CN6101,乐府曲辞,YueFu,灰,,0,,
24471,15628,张籍,杂曲歌辞,中唐,823年,CN6101,乐府曲辞,YueFu,尤,,0,,
24473,15628,张籍,杂歌谣辞 吴楚歌词,中唐,,,乐府曲辞,YueFu,庚,,0,,
24807,15628,张籍,杂歌谣辞 白鼍鸣,中唐,,,乐府曲辞,YueFu,,,0,,
