id,writing_id,allusion_index,allusion_key,sentence_index
6448,51854,,,3
6449,51876,,,3
6450,51877,,,0
6451,51877,,,0
6452,51867,,,3
6453,51875,,,1
6454,51882,,,0
6455,51847,,,2
6456,51859,,,2
6457,51872,,,0
6458,51819,,,3
6459,51871,,,1
6460,51871,,,3
6461,51848,,,3
6462,51822,,,1
6463,51822,,,1
6464,51834,,,0
6465,51860,,,2
6466,51860,,,1
6467,51821,,,1
6468,51821,,,3
6469,51821,,,2
6470,51809,,,1
6471,51809,,,2
6472,51890,,,2
6473,51890,,,2
6474,51923,,,2
6475,51938,,,3
6476,51814,,,3
6477,51746,,,0
6478,51727,,,1
6479,51718,,,1
6480,51709,,,0
6481,51804,,,1
6482,51777,,,1
6483,51750,,,1
6484,51753,,,1
6485,51753,,,1
6486,51743,,,0
6487,51790,,,1
6488,51791,,,1
6489,51737,,,1
6490,51752,,,1
6491,51733,,,0
6492,51735,,,1
6493,51723,,,1
6494,51745,,,1
6495,51799,,,0
6496,51726,,,0
6497,51738,,,1
6498,51731,,,0
6499,51945,,,1
6500,51945,,,5
6501,51943,,,7
6502,51943,,,1
6503,51943,,,7
6504,51944,,,4
6505,51944,,,2
6506,51947,,,0
6507,51986,,,11
6508,51986,,,3
6509,51955,,,4
6510,51955,,,4
6511,51989,,,4
6512,51977,,,9
6513,51977,,,7
6514,51952,,,3
6515,51952,,,6
6516,51952,,,5
6517,51975,,,20
6518,51975,,,20
6519,51975,,,16
6520,51976,,,2
6521,51985,,,7
6522,51985,,,2
6523,51992,,,1
6524,51756,,,0
6525,51957,,,0
6526,51963,,,0
6527,51784,,,0
6528,51784,,,1
6529,51785,,,1
6530,51785,,,1
6531,51993,,,4
6532,51993,,,11
6533,51993,,,1
6534,51993,,,2
6535,51962,,,9
6536,51971,,,11
6537,51971,,,14
6538,51967,,,1
6539,51967,,,1
6540,51967,,,2
6541,51967,,,6
6542,51965,,,3
6543,30023,,,1
6544,30023,,,1
6545,30014,,,3
6546,30014,,,3
6547,30011,,,2
6548,30011,,,2
6549,29964,,,3
6550,30109,,,0
6551,30109,,,2
6552,30031,,,3
6553,29983,,,0
6554,30029,,,1
6555,30029,,,3
6556,29969,,,3
6557,30098,,,3
6558,29989,,,0
6559,29970,,,0
6560,29970,,,0
6561,29977,,,3
6562,29981,,,2
6563,30090,,,0
6564,30079,,,2
6565,30079,,,3
6566,30018,,,1
6567,30018,,,1
6568,30053,,,3
6569,30054,,,3
6570,30091,,,3
6571,30034,,,3
6572,30002,,,3
6573,30111,,,0
6574,30111,,,3
6575,30038,,,3
6576,30046,,,1
6577,30046,,,1
6578,30102,,,0
6579,30084,,,3
6580,30117,,,3
6581,30085,,,3
6582,30022,,,1
6583,29967,,,3
6584,30094,,,2
6585,30019,,,3
6586,30061,,,0
6587,30061,,,0
6588,30051,,,0
6589,30059,,,2
6590,30059,,,2
6591,30059,,,1
6592,30032,,,0
6593,30032,,,1
6594,30041,,,3
6595,30041,,,1
6596,30041,,,1
6597,29980,,,3
6598,30071,,,0
6599,30071,,,2
6600,30071,,,2
6601,30043,,,3
6602,30105,,,2
6603,30105,,,3
6604,30039,,,2
6605,30096,,,3
6606,30040,,,3
6607,30027,,,3
6608,30024,,,3
6609,30072,,,1
6610,30072,,,1
6611,30058,,,2
6612,30058,,,3
6613,30058,,,3
6614,29999,,,3
6615,30056,,,3
6616,30005,,,3
6617,30005,,,2
6618,29978,,,1
6619,29978,,,1
6620,30013,,,3
6621,30055,,,3
6622,30045,,,3
6623,30063,,,1
6624,30063,,,2
6625,30063,,,2
6626,30063,,,3
6627,30057,,,1
6628,30057,,,1
6629,30057,,,3
6630,30049,,,2
6631,30049,,,1
6632,30049,,,1
6633,30069,,,3
6634,30070,,,1
6635,30070,,,1
6636,30092,,,3
6637,30116,,,3
6638,30104,,,1
6639,30104,,,1
6640,30066,,,3
6641,30100,,,3
6642,30100,,,1
6643,30073,,,2
6644,30033,,,1
6645,30030,,,3
6646,29976,,,3
6647,29997,,,0
6648,30012,,,2
6649,30006,,,3
6650,30118,,,3
6651,30118,,,0
6652,30118,,,2
6653,30118,,,2
6654,30119,,,3
6655,30119,,,1
6656,30021,,,3
6657,30110,,,0
6658,30120,,,3
6659,30120,,,2
6660,30120,,,2
6661,29965,,,3
6662,29971,,,0
6663,29998,,,2
6664,30004,,,3
6665,30004,,,1
6666,30004,,,1
6667,30004,,,3
6668,30001,,,1
6669,29985,,,3
6670,30112,,,1
6671,30112,,,3
6672,29955,,,0
6673,29955,,,0
6674,29949,,,0
6675,29949,,,0
6676,29951,,,1
6677,29951,,,1
6678,29948,,,1
6679,29961,,,0
6680,29945,,,0
6681,30146,,,1
6682,30146,,,0
6683,29947,,,1
6684,29957,,,1
6685,29953,,,1
6686,29956,,,1
6687,29942,,,0
6688,29942,,,0
6689,29943,,,1
6690,30126,,,1
6691,30126,,,4
6692,30131,,,2
6693,30131,,,2
6694,30131,,,0
6695,30131,,,1
6696,30131,,,1
6697,30131,,,4
6698,30132,,,3
6699,30132,,,3
6700,30132,,,4
6701,30132,,,4
6702,30122,,,1
6703,30122,,,4
6704,30122,,,7
6705,30122,,,4
6706,30124,,,6
6707,30124,,,1
6708,30124,,,1
6709,30176,,,0
6710,30130,,,7
6711,30130,,,5
6712,30129,,,5
6713,30129,,,4
6714,30129,,,9
6715,30129,,,4
6716,30128,,,9
6717,30128,,,12
6718,30128,,,11
6719,30128,,,13
6720,30128,,,11
6721,30128,,,12
6722,30161,,,5
6723,30170,,,1
6724,30170,,,5
6725,30170,,,3
6726,30170,,,7
6727,30170,,,8
6728,30170,,,2
6729,30170,,,5
6730,30170,,,7
6731,30170,,,12
6732,30170,,,11
6733,30170,,,1
6734,30127,,,3
6735,30127,,,4
6736,30127,,,4
6737,30127,,,3
6738,30137,,,3
6739,30137,,,3
6740,30137,,,16
6741,30137,,,12
6742,30137,,,0
6743,30137,,,2
6744,30137,,,19
6745,30137,,,5
6746,30137,,,13
6747,30137,,,13
6748,30137,,,15
6749,30137,,,5
6750,30137,,,14
6751,30137,,,11
6752,30137,,,9
6753,30137,,,17
6754,30137,,,12
6755,30172,,,8
6756,30172,,,1
6757,30123,,,6
6758,30151,,,8
6759,30166,,,0
6760,30162,,,1
6761,30162,,,9
6762,30162,,,1
6763,30165,,,1
6764,30165,,,9
6765,30165,,,1
6766,30154,,,1
6767,30136,,,6
6768,30178,,,0
6769,30175,,,21
6770,30175,,,5
6771,30175,,,8
6772,30175,,,2
6773,30175,,,16
6774,30175,,,21
6775,30175,,,2
6776,30175,,,8
6777,30175,,,16
6778,30175,,,12
6779,30175,,,18
6780,30181,,,3
6781,30181,,,11
6782,30181,,,11
6783,30179,,,9
6784,30179,,,6
6785,30179,,,3
6786,30179,,,3
6787,30148,,,7
6788,30148,,,8
6789,30148,,,8
6790,30148,,,0
6791,30147,,,6
6792,30147,,,6
6793,30147,,,11
6794,30147,,,7
6795,30147,,,12
6796,30147,,,5
6797,30147,,,11
6798,30147,,,10
6799,30147,,,4
6800,30147,,,10
6801,30147,,,12
6802,30159,,,8
6803,30159,,,8
6804,30037,,,3
6805,30015,,,3
6806,29944,,,0
6807,30157,,,4
6808,30145,,,2
6809,30145,,,7
6810,30145,,,2
6811,30135,,,2
6812,30140,,,4
6813,30144,,,10
6814,40543,,,0
6815,40542,,,3
6816,40545,,,3
6817,40544,,,2
6818,10108,,,3
6819,10183,,,1
6820,10183,,,1
6821,10090,,,2
6822,10090,,,2
6823,10097,,,3
6824,10153,,,0
6825,10159,,,1
6826,10159,,,2
6827,10176,,,0
6828,10103,,,1
6829,10103,,,0
6830,10103,,,2
6831,10100,,,1
6832,10135,,,3
6833,10171,,,0
6834,10127,,,3
6835,10125,,,1
6836,10162,,,0
6837,10177,,,1
6838,10111,,,3
6839,10111,,,0
6840,10167,,,0
6841,10168,,,1
6842,10168,,,1
6843,10109,,,3
6844,10109,,,0
6845,10178,,,3
6846,10117,,,3
6847,10524,,,3
6848,10524,,,0
6849,10121,,,3
6850,10147,,,3
6851,10105,,,0
6852,10148,,,1
6853,10181,,,3
6854,10181,,,3
6855,10098,,,3
6856,10150,,,3
6857,10150,,,3
6858,10013,,,0
6859,10040,,,0
6860,10039,,,1
6861,10039,,,1
6862,10054,,,1
6863,10033,,,1
6864,10305,,,5
6865,10310,,,3
6866,10208,,,0
6867,10299,,,0
6868,10244,,,3
6869,10317,,,4
6870,10317,,,4
6871,10370,,,0
6872,10322,,,-1
6873,10449,,,4
6874,10231,,,0
6875,10415,,,2
6876,10415,,,0
6877,10456,,,5
6878,10545,,,1
6879,10445,,,1
6880,10395,,,9
6881,10394,,,10
6882,10548,,,7
6883,10548,,,7
6884,10508,,,9
6885,10195,,,1
6886,10282,,,7
6887,10455,,,0
6888,10392,,,4
6889,10392,,,5
6890,10194,,,5
6891,10402,,,2
6892,10402,,,5
6893,10402,,,2
6894,10401,,,6
6895,10409,,,6
6896,10526,,,3
6897,10530,,,7
6898,10315,,,6
6899,10192,,,6
6900,10472,,,0
6901,10377,,,5
6902,10501,,,2
6903,10213,,,-1
6904,10217,,,1
6905,10340,,,9
6906,10227,,,7
6907,10227,,,7
6908,10519,,,5
6909,10499,,,1
6910,10294,,,2
6911,10361,,,3
6912,10552,,,7
6913,10228,,,5
6914,10368,,,3
6915,10285,,,4
6916,10540,,,8
6917,10540,,,9
6918,10253,,,2
6919,10191,,,0
6920,10372,,,0
6921,10329,,,5
6922,10329,,,0
6923,10345,,,5
6924,10489,,,8
6925,10331,,,2
6926,10212,,,1
6927,10215,,,-1
6928,10250,,,6
6929,10333,,,7
6930,10464,,,5
6931,10408,,,6
6932,10408,,,7
6933,10408,,,9
6934,10408,,,4
6935,10408,,,4
6936,10443,,,5
6937,10246,,,1
6938,10248,,,5
6939,10510,,,15
6940,10510,,,12
6941,10226,,,4
6942,24253,,,2
6943,24268,,,1
6944,24260,,,2
6945,24260,,,2
6946,24262,,,1
6947,24262,,,2
6948,24262,,,2
6949,24267,,,1
6950,24257,,,3
6951,24240,,,0
6952,24270,,,5
6953,24270,,,1
6954,24271,,,4
6955,24271,,,3
6956,24271,,,3
6957,24271,,,5
6958,24271,,,4
6959,24274,,,3
6960,11300,,,3
6961,11247,,,3
6962,11247,,,2
6963,11264,,,3
6964,11269,,,1
6965,11269,,,3
6966,11269,,,3
6967,11249,,,1
6968,11249,,,0
6969,11303,,,2
6970,11303,,,0
6971,11303,,,2
6972,11242,,,2
6973,11274,,,1
6974,11274,,,0
6975,11266,,,0
6976,11266,,,3
6977,11403,,,3
6978,11278,,,3
6979,11251,,,3
6980,11245,,,2
6981,11245,,,1
6982,11245,,,1
6983,11245,,,3
6984,11246,,,0
6985,11246,,,3
6986,11246,,,3
6987,11283,,,2
6988,11283,,,2
6989,11289,,,3
6990,11284,,,3
6991,11244,,,3
6992,11244,,,2
6993,11253,,,3
6994,11323,,,2
6995,11297,,,3
6996,11297,,,0
6997,11262,,,2
6998,11240,,,0
6999,11243,,,1
7000,11243,,,1
7001,11206,,,3
7002,11201,,,0
7003,11180,,,1
7004,11180,,,1
7005,11214,,,1
7006,11214,,,3
7007,11202,,,2
7008,11179,,,0
7009,11179,,,0
7010,11294,,,0
7011,11210,,,3
7012,11186,,,1
7013,11186,,,1
7014,11340,,,3
7015,11197,,,3
7016,11197,,,3
7017,11341,,,1
7018,11223,,,2
7019,11223,,,2
7020,11165,,,1
7021,11163,,,3
7022,11163,,,0
7023,11225,,,3
7024,11308,,,3
7025,11233,,,0
7026,11195,,,3
7027,11177,,,0
7028,11259,,,2
7029,11259,,,2
7030,11287,,,0
7031,11271,,,3
7032,11286,,,3
7033,11286,,,1
7034,11257,,,3
7035,11257,,,3
7036,11257,,,3
7037,11257,,,0
7038,11255,,,2
7039,11255,,,3
7040,11267,,,3
7041,11267,,,0
7042,11254,,,3
7043,11281,,,3
7044,11169,,,2
7045,11170,,,3
7046,11170,,,0
7047,11260,,,3
7048,11256,,,3
7049,11261,,,2
7050,11261,,,2
7051,11261,,,2
7052,11270,,,0
7053,11270,,,0
7054,11171,,,2
7055,11174,,,3
7056,11290,,,1
7057,11290,,,1
7058,11258,,,3
7059,11332,,,1
7060,11332,,,0
7061,11332,,,3
7062,11336,,,0
7063,11336,,,2
7064,11336,,,0
7065,11336,,,3
7066,11336,,,1
7067,11336,,,0
7068,11336,,,1
7069,11336,,,3
7070,11336,,,2
7071,11203,,,1
7072,11203,,,0
7073,11203,,,1
7074,11334,,,1
7075,11334,,,3
7076,11204,,,3
7077,11204,,,0
7078,11204,,,1
7079,11208,,,1
7080,11335,,,0
7081,11335,,,1
7082,11321,,,3
7083,11321,,,2
7084,11321,,,3
7085,11321,,,0
7086,11313,,,3
7087,11313,,,3
7088,11230,,,3
7089,11232,,,3
7090,11226,,,3
7091,11338,,,2
7092,11272,,,2
7093,11291,,,0
7094,11213,,,3
7095,11329,,,0
7096,11329,,,3
7097,11118,,,0
7098,11118,,,0
7099,11097,,,0
7100,11097,,,0
7101,11094,,,0
7102,11086,,,0
7103,11150,,,1
7104,11102,,,0
7105,11102,,,0
7106,11105,,,1
7107,11145,,,1
7108,11145,,,1
7109,11134,,,1
7110,11134,,,0
7111,11126,,,1
7112,11091,,,1
7113,11147,,,1
7114,11147,,,0
7115,11137,,,1
7116,11366,,,1
7117,11366,,,9
7118,11366,,,0
7119,11366,,,7
7120,11366,,,2
7121,11366,,,3
7122,11376,,,8
7123,11376,,,8
7124,11360,,,4
7125,11360,,,4
7126,11355,,,0
7127,11378,,,2
7128,11358,,,4
7129,11358,,,5
7130,11358,,,5
7131,11354,,,7
7132,11354,,,0
7133,11357,,,5
7134,11359,,,4
7135,11359,,,4
7136,11359,,,5
7137,11356,,,7
7138,11379,,,1
7139,11377,,,7
7140,11345,,,5
7141,11375,,,5
7142,11375,,,1
7143,11353,,,2
7144,11353,,,12
7145,11353,,,10
7146,11353,,,2
7147,11344,,,4
7148,11344,,,4
7149,11372,,,2
7150,11372,,,8
7151,11372,,,3
7152,11348,,,3
7153,11348,,,3
7154,11381,,,2
7155,11381,,,3
7156,11381,,,0
7157,11352,,,4
7158,11352,,,1
7159,11352,,,3
7160,11382,,,4
7161,11349,,,6
7162,11349,,,7
7163,11370,,,4
7164,11370,,,5
7165,11370,,,4
7166,11361,,,7
7167,11361,,,1
7168,11363,,,5
7169,11368,,,2
7170,11369,,,1
7171,11374,,,1
7172,11374,,,2
7173,11405,,,21
7174,11404,,,7
7175,11420,,,2
7176,11408,,,11
7177,11408,,,2
7178,11408,,,12
7179,11392,,,46
7180,11392,,,14
7181,11392,,,44
7182,11392,,,33
7183,11392,,,45
7184,11392,,,29
7185,11392,,,47
7186,11392,,,27
7187,11392,,,45
7188,11394,,,-1
7189,11419,,,1
7190,11419,,,4
7191,11393,,,4
7192,11411,,,4
7193,11412,,,3
7194,11417,,,12
7195,11418,,,6
7196,11385,,,14
7197,11402,,,11
7198,11401,,,10
7199,11396,,,10
7200,11396,,,8
7201,11396,,,8
7202,11396,,,10
7203,11386,,,8
7204,11386,,,8
7205,11386,,,8
7206,11386,,,8
7207,11383,,,4
7208,11383,,,5
7209,11414,,,5
7210,11421,,,5
7211,11421,,,1
7212,11421,,,0
7213,11115,,,1
7214,11115,,,0
7215,11188,,,0
7216,28305,,,3
7217,28305,,,0
7218,28326,,,2
7219,28309,,,3
7220,28308,,,0
7221,28324,,,3
7222,28324,,,3
7223,28315,,,3
7224,28333,,,3
7225,28333,,,0
7226,28306,,,2
7227,28306,,,3
7228,28306,,,1
7229,28319,,,0
7230,28323,,,0
7231,28307,,,1
7232,28314,,,3
7233,28325,,,3
7234,28330,,,1
7235,28340,,,1
7236,28237,,,1
7237,28299,,,1
7238,28255,,,0
7239,28269,,,0
7240,28269,,,1
7241,28267,,,1
7242,28236,,,0
7243,28236,,,1
7244,28230,,,1
7245,28230,,,0
7246,28230,,,0
7247,28292,,,0
7248,28293,,,1
7249,28293,,,1
7250,28294,,,1
7251,28288,,,0
7252,28266,,,1
7253,28271,,,1
7254,28242,,,0
7255,28277,,,1
7256,28301,,,1
7257,28278,,,1
7258,28283,,,0
7259,28290,,,0
7260,28290,,,0
7261,28290,,,0
7262,28290,,,1
7263,28232,,,1
7264,28349,,,4
7265,28349,,,3
7266,28350,,,5
7267,28348,,,6
7268,28348,,,6
7269,28348,,,7
7270,28342,,,5
7271,28342,,,6
7272,28342,,,4
7273,24436,,,10
7274,28364,,,1
7275,28364,,,17
7276,28364,,,25
7277,28364,,,26
7278,28359,,,3
7279,28363,,,9
7280,28363,,,4
7281,28381,,,1
7282,28381,,,-1
7283,28369,,,16
7284,28369,,,12
7285,28369,,,2
7286,28369,,,13
7287,28345,,,0
7288,28345,,,0
7289,28357,,,-1
7290,28390,,,0
7291,28390,,,1
7292,28361,,,3
7293,28361,,,6
7294,28361,,,6
7295,28251,,,0
7296,22168,,,3
7297,16063,,,3
7298,16063,,,3
7299,16024,,,3
7300,16040,,,1
7301,16189,,,3
7302,16242,,,3
7303,16014,,,3
7304,16142,,,2
7305,16142,,,2
7306,16113,,,3
7307,16160,,,3
7308,16237,,,2
7309,16230,,,0
7310,16016,,,1
7311,16243,,,0
7312,16175,,,3
7313,16206,,,1
7314,16206,,,1
7315,16100,,,1
7316,16351,,,1
7317,16143,,,0
7318,16035,,,0
7319,16244,,,1
7320,16076,,,0
7321,16147,,,0
7322,16147,,,0
7323,16080,,,3
7324,16210,,,0
7325,16052,,,1
7326,16211,,,3
7327,16201,,,0
7328,16201,,,0
7329,16166,,,3
7330,16166,,,3
7331,16117,,,3
7332,16251,,,1
7333,16251,,,3
7334,16220,,,3
7335,16131,,,3
7336,16192,,,3
7337,16068,,,2
7338,16151,,,3
7339,16095,,,3
7340,16187,,,3
7341,16214,,,0
7342,16178,,,0
7343,16056,,,1
7344,16056,,,3
7345,16157,,,1
7346,16130,,,3
7347,16055,,,0
7348,16213,,,0
7349,16205,,,3
7350,16109,,,3
7351,16164,,,3
7352,16168,,,0
7353,16094,,,2
7354,16116,,,3
7355,16144,,,3
7356,16233,,,1
7357,16233,,,1
7358,16149,,,2
7359,16149,,,2
7360,16048,,,2
7361,16048,,,2
7362,16037,,,3
7363,16137,,,1
7364,16137,,,2
7365,16174,,,1
7366,16081,,,3
7367,16081,,,1
7368,16081,,,1
7369,16129,,,3
7370,16124,,,3
7371,16120,,,3
7372,16120,,,2
7373,16009,,,3
7374,16136,,,0
7375,16051,,,3
7376,16409,,,1
7377,35513,,,3
7378,16118,,,3
7379,16118,,,3
7380,16108,,,0
7381,16156,,,0
7382,16167,,,1
7383,16167,,,3
7384,16235,,,0
7385,16032,,,1
7386,16154,,,0
7387,16077,,,3
7388,16087,,,3
7389,16247,,,2
7390,16030,,,0
7391,16050,,,1
7392,16050,,,3
7393,16169,,,1
7394,16026,,,2
7395,16026,,,2
7396,16082,,,3
7397,16046,,,3
7398,16071,,,2
7399,16071,,,3
7400,16195,,,3
7401,16253,,,2
7402,16253,,,2
7403,16119,,,0
7404,16119,,,1
7405,16097,,,3
7406,16219,,,3
7407,16110,,,2
7408,16176,,,3
7409,16125,,,2
7410,16125,,,2
7411,16215,,,3
7412,16215,,,0
7413,16215,,,0
7414,16191,,,2
7415,16007,,,0
7416,15995,,,0
7417,15995,,,0
7418,15962,,,1
7419,15980,,,1
7420,16380,,,1
7421,15952,,,0
7422,15954,,,1
7423,15993,,,1
7424,15958,,,1
7425,16006,,,1
7426,15988,,,1
7427,15992,,,0
7428,15982,,,1
7429,15964,,,0
7430,15956,,,1
7431,15970,,,0
7432,16003,,,0
7433,16308,,,4
7434,16289,,,4
7435,16289,,,5
7436,16286,,,5
7437,16306,,,5
7438,16306,,,4
7439,16275,,,5
7440,16267,,,5
7441,16417,,,5
7442,16257,,,5
7443,16264,,,5
7444,16273,,,4
7445,16273,,,5
7446,16265,,,1
7447,16279,,,5
7448,16279,,,1
7449,16279,,,1
7450,16262,,,5
7451,16291,,,4
7452,16277,,,2
7453,16277,,,4
7454,16277,,,1
7455,16256,,,4
7456,16256,,,4
7457,16287,,,1
7458,16270,,,4
7459,16270,,,4
7460,16261,,,6
7461,16261,,,4
7462,16261,,,7
7463,16311,,,5
7464,16274,,,6
7465,16274,,,6
7466,16274,,,5
7467,16274,,,1
7468,16263,,,0
7469,16263,,,7
7470,16283,,,2
7471,16283,,,9
7472,16283,,,2
7473,16280,,,7
7474,16280,,,7
7475,16295,,,1
7476,16268,,,9
7477,16268,,,4
7478,16304,,,4
7479,16304,,,0
7480,16299,,,8
7481,16299,,,0
7482,16285,,,3
7483,16285,,,8
7484,16285,,,3
7485,16294,,,10
7486,16294,,,1
7487,16294,,,11
7488,16294,,,10
7489,16278,,,1
7490,16278,,,6
7491,16305,,,9
7492,16305,,,4
7493,16305,,,6
7494,16305,,,4
7495,16305,,,9
7496,16395,,,15
7497,16395,,,20
7498,16395,,,20
7499,16395,,,17
7500,16395,,,6
7501,16259,,,21
7502,16259,,,21
7503,16259,,,9
7504,16259,,,23
7505,16259,,,7
7506,16259,,,26
7507,16259,,,4
7508,16266,,,24
7509,16266,,,36
7510,16266,,,37
7511,16266,,,43
7512,16266,,,31
7513,16266,,,26
7514,16266,,,25
7515,16266,,,31
7516,16266,,,43
7517,16266,,,25
7518,16266,,,3
7519,16272,,,5
7520,16410,,,3
7521,16041,,,3
7522,16345,,,-1
7523,16400,,,2
7524,16334,,,2
7525,16324,,,3
7526,16350,,,7
7527,16384,,,0
7528,16426,,,4
7529,16426,,,0
7530,16426,,,5
7531,16271,,,6
7532,16421,,,1
7533,16301,,,3
7534,16301,,,3
7535,16301,,,4
7536,16347,,,5
7537,16347,,,6
7538,16312,,,6
7539,16367,,,9
7540,16367,,,2
7541,16362,,,9
7542,16325,,,4
7543,16361,,,6
7544,16361,,,3
7545,16358,,,8
7546,16415,,,5
7547,16366,,,2
7548,16366,,,2
7549,16390,,,2
7550,16390,,,1
7551,16392,,,9
7552,16392,,,6
7553,16372,,,4
7554,16372,,,3
7555,16372,,,3
7556,16378,,,2
7557,16427,,,2
7558,16427,,,4
7559,16427,,,6
7560,16391,,,9
7561,16391,,,1
7562,16391,,,-1
7563,16391,,,5
7564,16391,,,9
7565,16391,,,13
7566,16341,,,17
7567,16341,,,1
7568,16341,,,2
7569,16341,,,7
7570,16341,,,7
7571,16363,,,11
7572,16363,,,11
7573,16348,,,0
7574,16387,,,5
7575,16419,,,3
7576,16419,,,1
7577,16357,,,0
7578,16360,,,0
7579,16316,,,-1
7580,16418,,,4
7581,16418,,,2
7582,16418,,,2
7583,16418,,,3
7584,16428,,,1
7585,16388,,,7
7586,16321,,,2
7587,16431,,,1
7588,16432,,,3
7589,16365,,,13
7590,16365,,,5
7591,16365,,,8
7592,16365,,,14
7593,16365,,,14
7594,16365,,,15
7595,16365,,,12
7596,16374,,,2
7597,35831,,,3
7598,38415,,,1
7599,35806,,,0
7600,35837,,,0
7601,35837,,,6
7602,35838,,,4
7603,35838,,,4
7604,35844,,,1
7605,35843,,,7
7606,35842,,,15
7607,35842,,,14
7608,35840,,,8
7609,35840,,,6
7610,35833,,,2
7611,35833,,,5
7612,35833,,,2
7613,35833,,,3
7614,35833,,,0
7615,35833,,,1
7616,35833,,,3
7617,35875,,,1
7618,35863,,,3
7619,36187,,,2
7620,36187,,,0
7621,36247,,,2
7622,36020,,,0
7623,36169,,,4
7624,36169,,,5
7625,35868,,,9
7626,36036,,,3
7627,35970,,,4
7628,35970,,,0
7629,36099,,,2
7630,36188,,,10
7631,36188,,,10
7632,35915,,,5
7633,35915,,,5
7634,36252,,,3
7635,36252,,,5
7636,36252,,,3
7637,36234,,,2
7638,36239,,,3
7639,36241,,,0
7640,36242,,,0
7641,36242,,,1
7642,36263,,,3
7643,35881,,,1
7644,35865,,,2
7645,35865,,,2
7646,35985,,,2
7647,35985,,,2
7648,35988,,,4
7649,35997,,,3
7650,35980,,,-1
7651,36229,,,2
7652,35851,,,1
7653,35889,,,-1
7654,35889,,,2
7655,35852,,,1
7656,35873,,,2
7657,35845,,,7
7658,36092,,,7
7659,36094,,,2
7660,36095,,,6
7661,36189,,,9
7662,36048,,,10
7663,36048,,,6
7664,36048,,,10
7665,35896,,,5
7666,35966,,,2
7667,35966,,,6
7668,36031,,,0
7669,35947,,,3
7670,35855,,,8
7671,35855,,,14
7672,36273,,,0
7673,36271,,,5
7674,36244,,,3
7675,36244,,,0
7676,35904,,,4
7677,35905,,,1
7678,35911,,,4
7679,36013,,,2
7680,36141,,,8
7681,35973,,,2
7682,36185,,,3
7683,36150,,,6
7684,36150,,,4
7685,36281,,,3
7686,36281,,,6
7687,36281,,,0
7688,36281,,,3
7689,35848,,,5
7690,35846,,,3
7691,36279,,,-1
7692,36279,,,-1
7693,35984,,,3
7694,36280,,,6
7695,36280,,,3
7696,36282,,,7
7697,36282,,,6
7698,36275,,,3
7699,36296,,,14
7700,36277,,,3
7701,36251,,,1
7702,36283,,,4
7703,36290,,,3
7704,36173,,,5
7705,36067,,,2
7706,36175,,,6
7707,36176,,,3
7708,36012,,,5
7709,36174,,,2
7710,36174,,,1
7711,36221,,,5
7712,36228,,,2
7713,36228,,,9
7714,36228,,,9
7715,36226,,,2
7716,36226,,,3
7717,36226,,,4
7718,36225,,,6
7719,35946,,,3
7720,35946,,,0
7721,36107,,,2
7722,36102,,,7
7723,36105,,,3
7724,36105,,,0
7725,36131,,,2
7726,36065,,,6
7727,36065,,,6
7728,36138,,,7
7729,36138,,,7
7730,35948,,,3
7731,36103,,,1
7732,36103,,,0
7733,36118,,,2
7734,35995,,,5
7735,36134,,,0
7736,36134,,,5
7737,36112,,,3
7738,36111,,,7
7739,36111,,,3
7740,36119,,,7
7741,36121,,,3
7742,35987,,,0
7743,35987,,,1
7744,36286,,,4
7745,36287,,,4
7746,36026,,,13
7747,36026,,,12
7748,36051,,,1
7749,36161,,,5
7750,35969,,,7
7751,36191,,,3
7752,36162,,,10
7753,35926,,,2
7754,35929,,,7
7755,36146,,,2
7756,36146,,,1
7757,35999,,,1
7758,36179,,,3
7759,36163,,,5
7760,36147,,,3
7761,36147,,,0
7762,36178,,,0
7763,36177,,,1
7764,36177,,,1
7765,36177,,,2
7766,36177,,,1
7767,36057,,,2
7768,36145,,,1
7769,36145,,,1
7770,35938,,,7
7771,43911,,,3
7772,43923,,,1
7773,43923,,,1
7774,36262,,,3
7775,35994,,,0
7776,35964,,,1
7777,35965,,,-1
7778,19457,,,0
7779,19396,,,1
7780,19405,,,3
7781,19389,,,1
7782,19389,,,1
7783,19389,,,3
7784,19389,,,2
7785,19389,,,3
7786,19475,,,0
7787,19399,,,3
7788,19400,,,1
7789,19391,,,3
7790,19418,,,1
7791,19418,,,1
7792,19425,,,3
7793,19425,,,0
7794,19425,,,2
7795,19423,,,0
7796,19423,,,2
7797,19427,,,3
7798,19427,,,1
7799,19450,,,3
7800,19419,,,2
7801,19419,,,1
7802,19419,,,3
7803,19426,,,3
7804,19426,,,0
7805,19430,,,2
7806,19436,,,3
7807,19420,,,3
7808,19420,,,1
7809,19420,,,1
7810,19428,,,1
7811,19428,,,0
7812,19428,,,1
7813,19428,,,3
7814,19617,,,2
7815,19617,,,3
7816,19432,,,3
7817,19433,,,2
7818,19433,,,-1
7819,19429,,,1
7820,19422,,,1
7821,19443,,,3
7822,19443,,,3
7823,19446,,,0
7824,19447,,,1
7825,19447,,,3
7826,19437,,,3
7827,19437,,,0
7828,19440,,,2
7829,19440,,,3
7830,19431,,,3
7831,19438,,,0
7832,19421,,,2
7833,19421,,,3
7834,19421,,,0
7835,19445,,,3
7836,19476,,,3
7837,19398,,,1
7838,19409,,,3
7839,19466,,,0
7840,19462,,,3
7841,19404,,,0
7842,19404,,,1
7843,19404,,,1
